x                  y
532.696873739604712 35.675554956922781
559.793735753309647 119.179588909174370
552.391591232685528 192.692521413707368
559.174494071680328 242.231198115134646
551.912095830635963 291.708229554307763
557.180280868171963 438.453345235359393
539.743162877919985 490.096215683035894
537.774480689144070 550.266173293243241
530.912110813585400 623.155725030577742
545.196771490183664 700.637413589822359
534.843742277967294 1056.957581833054519
556.172326757789733 1185.086010046188449
541.071299436419054 1236.339702464236098
589.070237013768860 52.663113663225460
583.983782945916232 340.046736997441712
593.081006087377432 389.492413943406575
599.720811391355028 476.949247421730888
583.975050161055719 526.608648772214337
571.720869010260799 589.146529524079142
575.363072330880073 648.547776294775417
574.877116277898153 764.001233293860082
575.042528875402581 816.271419131479547
566.631103231226462 879.913829059279010
585.674581225350494 940.006656843775772
573.038485532347522 999.619724325026823
584.337378589875698 1070.105086475971802
582.619708895749341 1123.997268982201604
591.322426151810191 1234.091170080721213
613.907332491539592 107.929716001370323
635.008612494619456 158.227489730792058
624.471598803713732 208.148137679290699
605.230848995231554 262.358693485032063
635.339968318915908 584.292418423926847
620.821661881063278 702.497742970877766
627.860012063695081 770.201416321080274
616.648391771424826 872.854918633985562
619.043152679383070 977.444610108124039
630.844598671265203 1037.927044120575147
618.986416429198130 1186.034233290842394
639.293380095947782 44.349546092648580
640.578608137151264 311.654685782079810
655.119586720248549 365.412324301655531
646.655317048686584 427.839312377096292
661.318677816177569 479.285139679305303
656.088768969134662 533.845078190735762
654.847187057870769 644.875506064198703
664.500018173250965 727.173174472192727
663.803231077784289 848.235116652826036
640.428114852540602 926.452590862084435
653.904934092059648 1100.328473610808487
655.817270090622515 1151.507822679742731
660.874481243577179 1220.091347764705461
679.087464738669041 128.804597723970062
687.913942639956190 191.322203371429509
674.675894593145244 258.690503690762398
696.766915490894007 681.021618329013791
683.634202064112060 773.414449694286645
688.905269142552811 894.645784684432442
682.449586771522377 978.726545626234497
682.177785016143275 1030.494018414499806
696.668458753788514 1181.774651651383692
719.127640807304488 66.254020861473535
731.802258471123196 133.617239540395701
729.274416100105896 271.319898220228652
714.683556264635172 328.178025921906681
711.078817779074143 378.399405339544501
736.941623061825908 424.831973356443257
710.852058663102639 471.989550629254268
717.573324604787103 534.119034684813300
720.700843013162853 586.904994168481153
714.468094407640706 730.009847903638388
733.715422850737127 776.810600525114978
725.152126476867011 826.587816153902054
736.565928105911894 876.617042962986147
737.303253802474046 959.232803959138550
730.575074219938529 1017.746488945936221
712.808581694860891 1082.353513936221816
729.777583649412918 1131.797733615875131
720.955656142508701 1237.072970282836650
766.067119414223953 208.481328222041213
771.086358170881795 348.293252929643302
773.068983182454417 480.329334181276408
765.163439736270448 553.489467412587942
755.064906498732284 643.809191478985099
764.689569359773827 732.976367905639677
774.032708910555129 843.209436747931591
758.700429090282114 1060.738292301243064
777.189405025749579 1115.713659431090718
778.293930838893175 40.958909717307975
801.263146401720519 121.271609369345597
801.392874937548299 171.375286579358260
779.337561375072255 296.450692995574684
798.982451987495665 436.957656206351885
799.719014402500306 620.595291245171552
795.802627385722985 693.318008458646659
782.902256863871571 786.486344719552335
780.635440333761039 902.103443584646925
793.231594632785800 953.580578528820183
781.123610763081388 1012.715345318750337
808.998768718262454 1074.881330291167160
786.167557420340245 1168.256285920452001
806.108963545855886 1229.174103317304571
821.795938270617967 71.271102879870355
814.208883438499242 221.988336572834669
826.640893600496611 270.424671625477231
826.247269586329367 326.880932475394502
842.025064227042549 387.415560839344835
839.252718664023632 493.791738773782640
815.383133368752283 545.567228397453164
846.099811051442089 595.158766731999776
813.471220730497180 746.017912059396508
826.379531475192152 823.900177692321677
835.652905036334005 875.182926199493977
834.540430499240188 1019.290583009937905
869.326726221225499 37.395227271332246
852.085955499068973 133.291452346928679
850.496968292380529 187.580538775329160
880.660348006072468 269.621922878986538
881.681117838230534 343.652670005373238
865.895435466799881 447.011290805909766
870.905208568336093 676.882788735775080
865.221967088378506 760.884192151813750
877.145664455794190 828.345785010709278
861.304733190275897 919.495491907367750
859.818192109162965 969.580704474093750
870.886016098473078 1095.424285610499282
856.958473368337650 1148.557461127616762
857.715072909452033 1210.594156351360880
888.453196773849868 87.260529490287254
901.882013083428774 181.903666835271565
892.250495032389949 393.605476515067437
905.236831177985209 479.617969137814043
886.859562876192626 545.879800726290682
909.762921911754461 616.511886264012901
910.876162760251304 707.459884234220226
894.527095811138338 877.765130590966464
909.177119425125170 978.099406303790715
896.707405817969629 1050.233586787741388
911.133592426685482 1152.206347371249649
903.384854813221864 1233.412314093091254
944.569180009670049 40.229101360330333
952.762540373562388 90.837715498153258
928.538580391505775 134.804737097801080
920.487254540250206 228.352080838930078
939.149987656638473 316.730024244959054
953.913330547971213 465.147646938845924
945.686428470301621 544.121098598576623
952.686536294993743 675.533247820079737
952.264302966029845 743.492136506610564
922.011109372293163 806.062757309996073
935.024031812470525 935.047974670806980
944.284137361710464 1013.723259890948952
930.521106575821705 1089.714609035316244
943.563930539471016 1192.487299393814737
989.921920648835680 124.656657289877742
984.319380305761683 193.541422126693590
967.821055489307923 271.651685628452014
955.711534942220737 369.003811073649274
983.368782612573455 420.979918283151505
978.006909577156762 620.162305128318621
983.623363993351973 823.081935540187374
965.841390925618384 874.593861311041337
972.333319436125635 1235.904109626065292
1011.625799197825359 59.393985246585132
1020.626543039864714 272.591161884283224
1011.553007522565736 369.072117155091689
1012.969082659352011 461.540808190595840
1009.429450772757150 511.894930342519501
1001.703802807290572 568.123054065840392
1002.867928608458328 680.721891518209418
1018.115353036265219 767.876311931236273
1000.102828752825531 921.425791046109453
995.942068308964167 1006.145602222022148
990.814567457758699 1069.284588396876416
1003.743005737651515 1135.207899997594495
1004.024066623402518 1194.749707261635876
1055.356434400941907 84.847535422290733
1053.044767631804916 179.998586872377757
1031.498267622879439 322.442495820543911
1033.964957362930363 414.501257656737607
1044.348983926984147 634.015105738417105
1059.703096540074966 878.343294910468103
1026.984332463619467 966.018521620913702
1033.003845451913094 1235.924995628960232
1092.364542305437226 48.314999708018419
1069.816285772021502 132.770840114533314
1072.134405128442040 227.528064728739650
1095.026681778321745 273.743252586271751
1093.329529134639415 324.286384646397948
1063.252498846884009 365.043351330748465
1077.474440792536598 454.849698902207933
1071.532450355353149 518.108253904870367
1076.290988224412331 582.292859958596296
1078.853674019375603 684.790615243725824
1066.972081010520924 749.659638653079810
1061.511393236128697 820.792482643644121
1075.664553072986109 939.784843983280666
1062.160548924112845 1002.563809752892098
1069.024421994274235 1068.077596103636552
1064.245061490653598 1148.972811693512313
1077.683313160313446 1212.998655573363294
1119.646737321034834 181.048445139363594
1100.682950432477583 401.738650709932813
1122.872137941744541 549.928717965244459
1124.805910045130759 613.749336269882065
1128.029352178603631 675.219384821418657
1116.941432445263672 752.393816340101012
1116.516100517523910 872.151714319660755
1115.214204249476552 1024.420054348768417
1114.115228311917008 1141.129205660771504
1122.741293521919260 1235.890173604783968
1146.286772032225144 76.839006644039770
1156.891864102817635 147.606783217916472
1150.429681777696487 254.942742390976889
1158.002677166747844 307.359361620834420
1140.425659147364058 363.201639990217529
1157.714085946142177 445.831536046545693
1142.491916680420218 503.791409347930880
1150.734348868355482 801.774793703152000
1140.395786103408682 928.982847409895271
1152.207423468418256 984.686537974166754
1145.667768512764269 1096.052747116499631
1152.192568515310086 1178.085202217309188
1187.577059459224756 35.959418527249014
1195.976043485426544 97.485997924857557
1169.926527517011891 196.757182790773641
1190.687456543576445 484.949402519312684
1179.953838750616114 540.175218512733522
1191.991450254304937 622.824657111558281
1194.566699666925842 676.656729838050524
1170.131224175157968 749.209881609277318
1170.925539717694392 877.357613239832631
1199.833790792270747 962.047025267339336
1169.161770844473722 1044.188512111968976
1195.757880320041522 1126.780871508668952
1173.040752779825880 1234.967891953082017
1232.420772152573363 61.042615611895613
1209.474641990662349 148.146688861726261
1226.331635414274615 195.525659963141436
1213.102229944546480 254.091640751761531
1226.333129640201832 310.006646647305217
1203.898096362034948 390.327159340117191
1219.595846304901897 439.270266292827444
1234.544388595570808 513.049153788795024
1223.964660348002099 571.194894829899795
1237.020669136135439 648.623376181055505
1214.746568762571769 726.426117723745051
1237.131916560252421 773.627256676360162
1225.161402795350341 825.711420214757140
1233.321234875375239 889.057541796431224
1219.963694495110303 1020.859957894013974
1224.377456113252265 1076.465265430355885
1237.066065911104488 1155.053014792895738
1236.057335224191320 1205.084963122435738
