x                  y
953.954478311794787 315.713295037961643
963.823408440336948 619.880731571263254
971.925302212168958 809.871751764948954
958.414038206296141 941.921617949716506
963.648557892464964 1143.437330737936236
979.290141192005763 1233.083694103297830
1025.631798284844535 52.190781373500144
1015.013157272354078 178.445519520548942
1002.252354463052484 376.143009856686263
1004.019170663045884 527.478762231362680
1029.430851428539654 593.678555642810807
999.951142805651330 736.654500923997830
1014.886690722870412 868.234283655232161
1009.917306112590836 1062.063496165792913
1033.190219816581930 1174.614601187585322
1084.094984966044876 145.474698602439616
1046.457319759496841 276.000829303648061
1067.833080497975061 462.560814623032797
1080.441831100980608 540.992009221652893
1070.811014644159513 661.226950437224104
1044.766994329334011 799.203110046359484
1041.714907959555376 938.154796590414094
1059.578319407063873 1008.187857393073841
1080.976131890156466 1228.116234167995799
1107.289565985099443 62.463612993830040
1096.839172213881056 219.598920843625194
1097.849725579951610 339.954450488189821
1132.890976646986473 409.999753543933025
1132.496278982540844 592.091669843333079
1116.910282030808503 714.514287041842977
1113.080463857578252 823.430311750552619
1104.917763951413690 899.147116081485478
1130.369460481015722 1018.396567261451878
1089.088597790934500 1091.550709752446664
1135.979809929624025 1179.997281897230096
1186.111567776719539 115.130696014480932
1156.850183890586095 178.955823494463630
1160.802524493863302 249.029138692141430
1153.082002585113287 482.421509047636505
1174.868035677101034 764.242186449209726
1152.983781700714189 950.083000586431012
1218.906043989733689 50.421042361023623
1234.590205829711522 183.288327829756156
1230.559496562319282 274.984947571830560
1193.441020276090285 336.650690644333338
1215.347401936293636 440.593222518680591
1217.579500501435632 535.387654488096473
1231.762062192149187 603.998046407407742
1198.905456200902336 669.783793501339687
1237.310230579935705 732.169066067685776
1236.377807471877077 812.435091428098417
1190.391964310777666 878.390311056336145
1226.956939795867584 944.895174001406872
1214.050203110118900 1046.999539714291814
1213.845697151814420 1122.393524214315676
1216.909881401260236 1216.016517998772542
