x                   y
6539.049340920595569 11003.284736108085781
6558.172700906225145 11515.078226797426396
6608.744812435771564 12200.913477647054606
6790.874647386690413 1288.045977239700278
6879.139426399561671 1913.222033714295321
6746.758945931452217 2586.905036907624435
6967.669154908940982 6810.216183290138360
6836.342020641121053 7734.144496942867590
6889.052691425528792 8946.457846844325104
6824.495867715224449 9787.265456262346561
6821.777850161432980 10304.940184144998057
6966.684587537884909 11817.746516513836468
7191.276408073045786 662.540208614735434
7318.022584711231502 1336.172395403957125
7292.744161001059183 2713.198982202286970
7146.835562646351718 3281.780259219066920
7110.788177790742338 3783.994053395445462
7369.416230618259760 4248.319733564432681
7108.520586631026163 4719.895506292542450
7175.733246047871035 5341.190346848132322
7207.008430131628302 5869.049941684811529
7144.680944076407286 7300.098479036383651
7337.154228507371045 7768.106005251150236
7251.521264768670335 8265.878161539021676
7365.659281059119166 8766.170429629863065
7373.032538024740461 9592.328039591386187
7305.750742199385058 10177.464889459362894
7128.085816948609136 10823.535139362218615
7297.775836494129180 11317.977336158750404
7209.556561425087239 12370.729702828366499
7660.671194142239074 2084.813282220412475
7710.863581708817037 3482.932529296433586
7730.689831824544854 4803.293341812764083
7651.634397362703567 5534.894674125879646
7550.649064987323982 6438.091914789851216
7646.895693597737591 7329.763679056397450
7740.327089105551750 8432.094367479317953
7587.004290902820685 10607.382923012432002
7771.894050257496019 11157.136594310906730
7782.939308388930840 409.589097173079722
8012.631464017204962 1212.716093693456060
8013.928749375482766 1713.752865793582714
7793.375613750721641 2964.506929955747182
7989.824519874956422 4369.576562063519305
7997.190144025003065 6205.952912451714838
7958.026273857230080 6933.180084586467274
7829.022568638715711 7864.863447195523804
7806.354403337610165 9021.034435846469933
7932.315946327858001 9535.805785288202969
7811.236107630814331 10127.153453187505875
8089.987687182624541 10748.813302911672508
7861.675574203402903 11682.562859204521374
8061.089635458559314 12291.741033173046162
8217.959382706181714 712.711028798703524
8142.088834384991969 2219.883365728347144
8266.408936004967472 2704.246716254772309
8262.472695863294575 3268.809324753945475
8420.250642270426397 3874.155608393448802
8392.527186640238142 4937.917387737826175
8153.831333687522601 5455.672283974531638
8460.998110514421569 5951.587667319998218
8134.712207304971344 7460.179120593965308
8263.795314751921978 8239.001776923218131
8356.529050363340502 8751.829261994940680
8345.404304992402103 10192.905830099380182
8693.267262212257265 373.952272713322486
8520.859554990691322 1332.914523469286451
8504.969682923807341 1875.805387753292052
8806.603480060724905 2696.219228789865610
8816.811178382306025 3436.526700053732839
8658.954354667999723 4470.112908059098118
8709.052085683362748 6768.827887357751024
8652.219670883785511 7608.841921518137497
8771.456644557943946 8283.457850107093691
8613.047331902760561 9194.954919073677956
8598.181921091631011 9695.807044740939091
8708.860160984731920 10954.242856104992825
8569.584733683377635 11485.574611276168071
8577.150729094521012 12105.941563513608344
8884.531967738499588 872.605294902872515
9018.820130834288648 1819.036668352715878
8922.504950323900630 3936.054765150674484
9052.368311779853684 4796.179691378139978
8868.595628761926491 5458.798007262906140
9097.629219117545290 6165.118862640129009
9108.761627602514636 7074.598842342202261
8945.270958111384971 8777.651305909665098
9091.771194251252382 9780.994063037907836
8967.074058179698113 10502.335867877414785
9111.335924266855727 11522.063473712494670
9033.848548132220458 12334.123140930911177
9445.691800096701627 402.291013603303441
9527.625403735624786 908.377154981532726
9285.385803915058204 1348.047370978010804
9204.872545402504329 2283.520808389301237
9391.499876566385865 3167.300242449590769
9539.133305479714181 4651.476469388459009
9456.864284703016892 5441.210985985765547
9526.865362949938572 6755.332478200797595
9522.643029660299362 7434.921365066105864
9220.111093722933219 8060.627573099961410
9350.240318124706391 9350.479746708071616
9442.841373617106001 10137.232598909489752
9305.211065758217956 10897.146090353164254
9435.639305394712210 11924.872993938148284
9899.219206488356576 1246.566572898777395
9843.193803057618425 1935.414221266936238
9678.210554893081280 2716.516856284520600
9557.115349422207146 3690.038110736493309
9833.687826125735228 4209.799182831515282
9780.069095771566936 6201.623051283186214
9836.233639933521772 8230.819355401874418
9658.413909256185434 8745.938613110414735
9723.333194361257483 12359.041096260652921
10116.257991978256541 593.939852465851459
10206.265430398647368 2725.911618842832468
10115.530075225658948 3690.721171550917916
10129.690826593521706 4615.408081905958170
10094.294507727572636 5118.949303425194557
10017.038028072907764 5681.230540658403697
10028.679286084583509 6807.218915182093951
10181.153530362653328 7678.763119312362505
10001.028287528255532 9214.257910461095889
9959.420683089641898 10061.456022220221712
9908.145674577586760 10692.845883968764610
10037.430057376515833 11352.078999975945408
10040.240666234025412 11947.497072616359219
10553.564344009420893 848.475354222907413
10530.447676318050071 1799.985868723777457
10314.982676228793935 3224.424958205439452
10339.649573629303632 4145.012576567375618
10443.489839269841468 6340.151057384170599
10597.030965400748755 8783.432949104682848
10269.843324636194666 9660.185216209138162
10330.038454519131847 12359.249956289602778
10923.645423054373168 483.149997080184335
10698.162857720213651 1327.708401145333028
10721.344051284419038 2275.280647287397187
10950.266817783218357 2737.432525862718194
10933.295291346392332 3242.863846463979826
10632.524988468840093 3650.433513307485100
10774.744407925365522 4548.496989022080015
10715.324503553531031 5181.082539048704348
10762.909882244122855 5822.928599585962729
10788.536740193756486 6847.906152437258243
10669.720810105209239 7496.596386530797645
10615.113932361287880 8207.924826436443254
10756.645530729862003 9397.848439832807344
10621.605489241128453 10025.638097528921207
10690.244219942742347 10680.775961036364606
10642.450614906534611 11489.728116935122671
10776.833131603134461 12129.986555733632485
11196.467373210347432 1810.484451393635936
11006.829504324776281 4017.386507099328355
11228.721379417445860 5499.287179652444138
11248.059100451308041 6137.493362698820420
11280.293521786035853 6752.193848214186801
11169.414324452638539 7523.938163401010570
11165.161005175239552 8721.517143196608231
11152.142042494764610 10244.200543487684627
11141.152283119168715 11411.292056607715494
11227.412935219192150 12358.901736047839222
11462.867720322250534 768.390066440397845
11568.918641028176353 1476.067832179164725
11504.296817776965327 2549.427423909769004
11580.026771667478897 3073.593616208344429
11404.256591473638764 3632.016399902175635
11577.140859461422224 4458.315360465457161
11424.919166804202177 5037.914093479308576
11507.343488683554824 8017.747937031520451
11403.957861034086818 9289.828474098952938
11522.074234684181647 9846.865379741668221
11456.677685127642690 10960.527471164996314
11521.925685153100858 11780.852022173090518
11875.770594592246198 359.594185272490108
11959.760434854266350 974.859979248575769
11699.265275170118912 1967.571827907736406
11906.874565435764453 4849.494025193126618
11799.538387506161598 5401.752185127334997
11919.914502543049821 6228.246571115582810
11945.666996669258879 6766.567298380505235
11701.312241751580586 7492.098816092772722
11709.255397176943006 8773.576132398327900
11998.337907922708837 9620.470252673394498
11691.617708444737218 10441.885121119690666
11957.578803200414768 11267.808715086688608
11730.407527798259252 12349.678919530819257
12324.207721525734087 610.426156118956328
12094.746419906625306 1481.466888617263066
12263.316354142745695 1955.256599631414247
12131.022299445465251 2540.916407517615426
12263.331296402016960 3100.066466473052515
12038.980963620349939 3903.271593401172595
12195.958463049018974 4392.702662928274549
12345.443885955708538 5130.491537887949562
12239.646603480021440 5711.948948298998403
12370.206691361354387 6486.233761810554824
12147.465687625717692 7264.261177237451193
12371.319165602524663 7736.272566763601390
12251.614027953504774 8257.114202147573451
12333.212348753751940 8890.575417964313601
12199.636944951102123 10208.599578940140418
12243.774561132520830 10764.652654303559757
12370.660659111044879 11550.530147928957376
12360.573352241912289 12050.849631224358745
